name,city,state,capacity,lat,lon
Iowa Valley Elementary School,MARENGO,IA,97.0,41.78622634,-92.09695459000001
Crofton Elementary School,CROFTON,KY,0.0,37.04012696,-87.4880627
Forestport Town Hall,FORESTPORT,NY,70.0,43.4928488,-75.08325633000001
FAIR PLAY HIGH SCHOOL AND ELEMENTARY,FAIR PLAY,MO,0.0,37.63342172,-93.62611456
Avery County High School,NEWLAND,NC,250.0,36.02498439,-81.94840215
ALDA COMMUNITY BUILDING,ALDA,NE,0.0,40.83278125,-98.45738571
First Baptist Church Of Wetumpka,WETUMPKA,AL,150.0,32.61231293,-86.19649637
First Presbyterian Church,OPELIKA,AL,0.0,32.69103668,-85.40083455
RIDLEY HIGH SCHOOL,FOLCROFT,PA,676.0,39.88910934,-75.27697749
GALVEZ MIDDLE SCHOOL,PRAIRIEVILLE,LA,670.0,30.27727986,-91.07941956
Governor Livingston High School,BERKELEY HEIGHTS,NJ,0.0,40.67740818,-74.42970564
AMERICAN RED CROSS CHAPTER HOUSE,BOSTIC,NC,0.0,35.49071697,-81.79717797
Grand Portage Tribal Council,GRAND PORTAGE,MN,197525.0,47.95170328,-89.80600699
MANSFIELD MIDDLE SCHOOL,MANSFIELD CENTER,CT,300.0,41.76646218,-72.19459164
UNIVERSITY OF MISSOURI-ROLLA,ROLLA,MO,0.0,37.95492047,-91.77378337
Belfry High School,PIKEVILLE,KY,110.0,37.50578487,-82.51797317
Keya Paha County Schools,SPRINGVIEW,NE,600.0,42.87100752,-99.87986363
L. S. U. / P- Mac,BATON ROUGE,LA,1.0,30.41166617,-91.18512089000001
Val Verde Park,VAL VERDE,CA,110.0,34.55494479,-118.64458519
Arkansas County Fairgrounds,DE WITT,AR,100.0,34.27349909,-91.32369565
Almyra Community Center,ALMYRA,AR,200.0,34.40205504,-91.41165276000001
Aynor High School,AYNOR,SC,627.0,33.97592944,-79.10842428000001
CHAPARRAL HIGH SCHOOL ***,OJAI,CA,180.0,34.51791593,-119.27074551000001
ST LAWRENCE CHURCH,LAFAYETTE,IN,400.0,40.43780596000001,-86.87697397000001
RICHLAND LIONS BUILDING,RICHLAND,IA,0.0,41.19752246,-91.98851325
ELLSWORTH WESLEYAN CHURCH,Ellsworth,MI,0.0,45.16119946,-85.29372804
Sterling Municipal Building,ONECO,CT,284.0,41.82754918,-71.98851586
BOLD PUBLIC SCHOOLS: BIRD ISLAND CAMPUS,BIRD ISLAND,MN,200.0,44.73312263,-94.85059212
ST PAUL'S UCC,Nekoosa,WI,50.0,44.23611519,-89.91702694
GREENSBORO ELEMENTARY SCHOOL,Greensboro,FL,200.0,30.56933718,-84.74456064
MT. CARMEL HIGH SCHOOL,MT CARMEL,IN,0.0,38.42086675,-87.86091455
Ray City Seniors Center,NASHVILLE,GA,250.0,31.23012608,-83.19063149
East Clinton High School,LEES CREEK,OH,824.0,39.41266225,-83.80560922
High Mountain Road School,FORT LEE,NJ,86.0,40.84988418,-73.97501664
Perry Point Veterans Administration ( V. A.) Hospital,PERRY POINT,MD,370.0,39.58484576,-75.940986
Blue Ball Elementary School,BLUE BALL,PA,0.0,40.14475218,-75.26875764
DAACG,EL PASO,TX,1000.0,31.82363363,-106.38842696
Moore County High School,Lynchburg,TN,400.0,35.24333196,-86.35546174000001
TREMPEALEAU JUNIOR HIGH SCHOOL,TREMPEALEAU,WI,0.0,44.09811456,-91.3589944
OLYMPIA HIGH SCHOOL,STANFORD,IL,250.0,40.43855327,-89.31910849
Nunaka Valley Elementary,ANCHORAGE,AK,0.0,61.20404774,-149.74296058
Caryville Elementary School,CARYVILLE,TN,320.0,36.29145612000001,-84.26532036
Fort Scott Christian Heights Church,Fort Scott,KS,0.0,37.82288307,-94.72146383
WAH-BUN CHAPEL,Ponemah,MN,0.0,48.03250076,-94.83516047
Moran Elementary School,OSCEOLA,IN,382.0,41.34981599,-86.51259998
Bloomfield Volunteer Ambulance,BLOOMFIELD,CT,60.0,41.80570047,-72.73328657
Loachapoka High School,LOACHAPOKA,AL,228.0,32.60484918,-85.59688764
Mervin W. Jenkins Center,DAWN,MO,60.0,39.66304926,-93.59654635000001
FIRST BAPTIST CHURCH OF WASHBURN,WASHBURN,MO,0.0,36.57879672,-93.99632057000001
LAKESIDE,FORT WORTH,TX,30.0,32.7800077,-97.52191706
Lord Of Life Church,LAFOX,IL,2400.0,41.9406415,-88.43401313
APULIA FIRE COMPANY,APULIA STATION,NY,0.0,43.01147218,-76.19142166
ST CHARLES MISSION SCHOOL,Pryor,MT,0.0,45.41561118,-108.54146964
BLAIR COMMUNITY CENTER,BLAIR,WI,0.0,44.24910894,-91.49813138
JESUIT HIGH SCHOOL,PORTLAND,OR,400.0,45.50195293,-122.77016008
Compton College,COMPTON,CA,0.0,33.88606861,-118.20579059
Kent Memorial Lutheran Church,SUNRISE BEACH,MO,5.0,38.15177931,-92.74026673
TRI-COUNTY HIGH SCHOOL,KARLSTAD,MN,0.0,48.62173037,-96.58408006
BREAUX BRIDGE HIGH SCHOOL,BREAUX BRIDGE,LA,345.0,30.29691799,-91.8316001
Kaneland High School,MAPLE PARK,IL,6000.0,41.91853351,-88.56849341
Burbank Elementary,CERRITOS,CA,180.0,33.8680118,-118.06870901
Buchanan Elementary,GRAND RAPIDS,MI,0.0,42.9444089,-85.61347073
HOLY FAMILY CHURCH,SOUTH PASADENA,CA,414.0,34.0454887,-118.05288
ZANE STATE COLLEGE,ZANESVILLE,OH,254.0,39.96170026,-81.99432073
Lds Vancouver West Stake Center,VANCOUVER,WA,264.0,45.6818364,-122.65339791
District 4 Service Center--Gila River Indian Community,SACATON,AZ,100.0,33.15158275,-111.91830714
Bayside HS-Q Q405,BAYSIDE,NY,2331.0,40.76418054,-73.77234462
Strafford Church Of Christ,STRAFFORD,MO,0.0,37.27825068,-93.10094766
KEY PENINSULA CIVIC CENTER,VAUGHN,WA,100.0,47.32388507,-122.77801177
HERITAGE HIGH SCHOOL,VANCOUVER,WA,0.0,45.67595744,-122.47312268
Seeley Elementary School,SEELEY,CA,80.0,32.79204918,-115.68943164000001
Blackwater Community School,COOLIDGE,AZ,60.0,32.93795757,-111.52782124
UNION PRESBYTERIAN CHURCH,Arkdale,WI,1.0,44.07793198,-89.92034462
EAST LYNNE SCHOOL,EAST LYNNE,MO,60.0,38.66759118,-94.22967864
SCHNEIDER PRESBYTERIAN CHURCH,SCHNERIDER,IN,0.0,41.42238619,-87.39075449
"TEMPLE B,NAI  ISRAEL",KANKAKEE,IL,100.0,41.1051001,-87.90058864
Nellis Elementary School,NELLIS,WV,100.0,38.17538329,-81.74925025
Sangaree Elementary/Middle School,SUMMERVILLE,SC,598.0,33.06956174,-80.19448326
Coosawhatchie Community Center,COOSAWHATCHIE,SC,283.0,32.55786682,-80.72424032
District 5--Gila River Indian Community,BAPCHULE,AZ,100.0,32.91428375,-111.3483757
Baker County Middle School,MACCLENNY,FL,30.0,30.27171127,-82.10928618
BAYOU CHICOT HIGH SCHOOL,TURKEY CREEK,LA,0.0,30.87938718,-92.40946464000001
ST Patrick Church,MORRISTOWN,TN,100.0,36.23621068,-83.33107819
El Rito Elementary School,EL RITO,NM,50.0,36.32521633,-106.28258773
FIRST BAPTIST CHURCH ROMAYOR,ROMAYOR,TX,100.0,30.15482974,-94.81749329
BENNETT ELEMENTARY,Fargo,ND,465.0,46.8032819,-96.87968681
BAGDAD HIGH SCHOOL GYMNASIUM,BAGDAD,AZ,500.0,34.67022974,-113.21633722
Montgomery Town Hall,MONTGOMERY CENTER,VT,118.0,44.85296463,-72.9071227
Owensville-Montgomery Twp. Community Center,OWENSVILLE,IN,170.0,38.28322579,-87.76933256
CORONATION OF OUR LADY -Parish Center,GRANDVIEW,MO,0.0,38.87934138,-94.52385561
North Syracuse Central School District,PENNELLVILLE,NY,0.0,43.26496841,-76.2449324
BEAVER CREEL FIRE STATION,Beaver Crossing,NE,0.0,40.80694047,-97.29451978
ASTORIA ASSEMBLY OF GOD,ASTORIA,IL,60.0,40.23257471,-90.31790262
FAITH ALLIANCE CHURCH,FAIRVIEW HEIGHTS,IL,0.0,38.59621068000001,-90.00593203
Sussex Central Middle School,GEORGETOWN,DE,336.0,38.66676706,-75.39720217
WALTON PARK,DOTHAN,AL,200.0,31.2652807,-85.39281893
California State University CSUMB OTTER SPORTS COMPLEX,SEASIDE,CA,200.0,36.62755022,-121.81999526
Golden Valley High School Lg Gym 1/2,SANTA CLARITA,CA,894.0,34.35788442,-118.47378388
Argyle United Methodist Church,ARGYLE,TX,0.0,32.78288235,-96.77634325000001
ROCK SPRINGS BAPTIST CHURCH,EASLEY,SC,0.0,34.18975818000001,-82.15481964
Rosedale Bible Intitute,PLAIN CITY,OH,160.0,40.10021572,-83.2916862
JULIUSTOWN FIRE CO,Juliustown,NJ,0.0,39.87091296,-74.67201919
NORTHSIDE CHRISTIAN CHURCH,SAINT LOUIS,MO,160.0,38.74452239,-90.25953555000001
Creston Elementary-High School,CRESTON,WA,250.0,47.80132014,-118.54635987
First Methodist Church,Talladega,AL,0.0,33.37918813,-86.07352117
LEBANON CHURCH OF CHRIST,LEBANON,IN,0.0,40.04427286,-86.4598525
Dubuque Moose Lodge,DUBUQUE,IA,0.0,42.54720624,-90.69689612
Kingsville R-1,KINGSVILLE,MO,300.0,38.78421889,-94.07977058
Marlboro Church Of Christ,BRUCETON,TN,200.0,36.04675325,-88.26788154
Washington Park Elementary School,MONTICELLO,GA,210.0,33.28914034,-83.70283718
HOLY FAMILY CHURCH,WOODRUFF,WI,0.0,45.95639214,-89.67611992
NATAL GRANGE,VERNONIA,OR,100.0,45.86728949,-123.19585409000001
Waialua District Park,WAIALUA,HI,0.0,21.56127616,-158.1670531
Pierce Co High School,BLACKSHEAR,GA,750.0,31.31755808,-82.26057646
GALLUPVILLE GOSPEL CHURCH,GALLUPVILLE,NY,75.0,42.58854806,-74.43989438
St. John's Lutheran Church,OSKALOOSA,IA,50.0,41.26908981,-92.66082799
Mechanicville City School District - Elementary School,Mechanicville,NY,750.0,42.91864359,-73.72394846
St. Mary Parish Hall,PAYNEVILLE,KY,240.0,38.01470985,-86.35473841
BRENHAM HIGH SCHOOL,BRENHAM,TX,1000.0,30.21941405,-96.40244114
Dyer Elementary School,DYER,NV,0.0,37.77010869,-117.62335024
DOWELL FIRE DEPT,DOWELL,IL,150.0,37.93954518,-89.23955664
ROANOKE GRADE SCHOOL,ALUM BRIDGE,WV,40.0,39.04111533,-80.71372393
Shawnee High School,LIMA,OH,484.0,40.72787968,-84.16771423
Fosston Fire Dept.,FOSSTON,MN,200.0,47.58655174,-95.74684585
WILSON SCHOOL,FLORENCE,AL,150.0,34.92347966,-87.60069945
Westminster Presbyterian Church,Minneapolis,MN,0.0,32.53282193,-92.1051145
Octavia Village Hall,DAVID CITY,NE,0.0,41.25464513,-97.12871632999999
Hillsboro-Deering High School,HILLSBOROUGH,NH,0.0,43.11519318,-71.89591764
Loyola High School,MANKATO,MN,200.0,44.11664854,-93.99835731
KEENSBURG CHRISTIAN CHURCH,KEENSBURG,IL,0.0,38.35071918000001,-87.86751564000001
Mars Hill Community Center,SUMMIT,MS,0.0,31.2887738,-90.47991795
Dundee Crown High School,CARPENTERSVILLE,IL,3997.0,42.12210494,-88.28130675
Tuson Magnet High School,Minot AFB,ND,500.0,48.41383199,-101.33230161
MOUNT MORIAH MINISTRIES,GLENMONT,NY,585.0,42.59765687,-73.7858913
Holland Elementary School,DERBY LINE,VT,70.0,44.64237618,-71.98035564
Sherman Elementary School,WILLIAMSVILLE,IL,330.0,39.94723631,-89.50254917
Honomu Gym,HONOMU,HI,315.0,19.86029758,-155.13057887000002
Kulaimano Community Center,HILO,HI,140.0,19.66944164,-155.30720270999998
Donnelly Bible Church,DONNELLY,ID,1.0,44.75916963,-116.1391448
Sacred Heart School,MOUNT VERNON,NY,1.0,40.90643698,-73.83530485
Eastport South Manor Junior/Senior High School,MANORVILLE,NY,1582.0,40.86320865,-72.78848904
Torch Lake Community Services Building,Eastport,MI,0.0,45.00210214,-85.15039061
Corriganville Volunteer Fire Company,CORRIGANVILLE,MD,75.0,39.62200681,-78.69805967
Winnebago Public School,WINNEBAGO,NE,467.0,42.237403,-96.47668566
FREDERIKA COMMUNITY CENTER,FREDERIKA,IA,93.0,42.88238118,-92.30606364
OPEN BIBLE CHURCH,WAVERLY,IA,240.0,42.76871297,-92.42871181000001
*PL* ST. JOHN LUTHERAN,DEER LODGE,MT,0.0,46.35456672,-112.77619181
Wesleyan Church,IRVINGTON,AL,40.0,30.47379479,-88.2256383
First United Methodist Bullard,BULLARD,TX,100.0,32.11927826,-95.36145962
ARENAC EASTERN SCHOOLS,TWINING,MI,0.0,44.11257543,-83.84854119
New Marlborough Fire Department,MILL RIVER,MA,60.0,42.36922315,-73.20131162
Ponemah Elementary School,Ponemah,MN,0.0,48.03250076,-94.83516047
Sullivan North Middle/High School,KINGSPORT,TN,840.0,36.52887347,-82.56993677
GEORGETOWN UNITED METHODIST CHURCH,SEDALIA,MO,80.0,38.69937192,-93.22457785
Camanche Lake Community Center,IONE,CA,36.0,38.33097483,-120.94478851
Humansville Senior Center,HUMANSVILLE,MO,0.0,36.68414156,-93.98992611
Graettinger School,GRAETTINGER,IA,200.0,43.22993819,-94.70880488
MARSHFIELD LOWER (HUBBLE) ELEMENTARY,MARSHFIELD,MO,0.0,37.32190128,-92.90868322
Desert Sky Middle School,VAIL,AZ,100.0,31.94643793,-110.63953686
NATIONAL CHURCH OF GOD,FORT WASHINGTON,MD,1000.0,38.75419454,-76.98352738000001
Saint John's Lutheran Chuch Of North Woodbury,SHAUCK,OH,300.0,40.52440093,-82.79048518
GLENMONT ELEMENTARY SCHOOL,GLENMONT,NY,166.0,42.59765687,-73.7858913
I.S. 217- Queens,JAMAICA,NY,1270.0,40.70122626,-73.80978679
ST MARYS EAGLES AERIE 767,Latty,OH,0.0,41.08814118,-84.58331664
Valley View Baptist Church,RENO,OH,120.0,39.42265301,-81.32247931
Holy Rosary Church,LAROSE,LA,200.0,29.56733118,-90.37607664000001
ANNIE MAE COMMUNITY CENTER,CAMDEN,AL,125.0,31.99122016,-87.27719529000001
Assembly of God Church,PAYETTE,ID,0.0,44.07947216,-116.69946098
KILLBURN ACADEMY,WISCONSIN DELLS,WI,800.0,43.67799584,-89.75482908000001
Port Salerno Civic Center,PORT SALERNO,FL,0.0,27.14409018,-80.19176664
Freer Junior High School,FREER,TX,0.0,27.90151561,-98.63562052
HELEN WILCOX ELEMENTARY SCHOOL,OROVILLE,CA,0.0,39.43533505,-121.55173578
New Hope Baptist Church,CULLMAN,AL,100.0,34.15458354,-86.7615804
Willard Rec Center,WILLARD,MO,0.0,37.35371809,-93.41074496
AVERY SCHOOL DIST #394,AVERY,ID,0.0,47.26777682,-115.84874789
Laytonville High School,LAYTONVILLE,CA,0.0,39.66068318,-123.48266939
Saint Matthias School And Church,SAINT LOUIS,MO,250.0,38.51968358,-90.29419196
Western Junior High School,HULL,IL,337.0,39.71724233,-91.25916577000001
Fordtran Volunteer Fire Department,YOAKUM,TX,0.0,29.24407119,-97.05744341
Amaret Christian Church,BUTLER,MO,0.0,38.78883567,-94.55212767
P.S. 60 - Queens,SAINT ALBANS,NY,760.0,40.69804588,-73.75918654
First Baptist Church,DUMAS,AR,120.0,33.9283625,-91.46795638
Jay M. Robinson Middle School,CHARLOTTE,NC,445.0,35.05231883,-80.81766562
LANARK COMMUNITY CHURCH,Lanark Village,FL,75.0,29.89023872,-84.80386874
NATCHITOCHES CENTRAL HIGH,Natchitoches,LA,960.0,31.75933653,-93.08496875
Upland City Auditorium,UPLAND,NE,75.0,40.30659073,-98.89577731
FOREST HUNT ELEMENTARY SCHOOL,FOREST CITY,NC,200.0,35.49071697,-81.79717797
Bowman County School - Rhame Campus,RHAME,ND,958.0,46.11273166,-103.83192636000001
Mesilla Park Recreation Center,MESILLA,NM,50.0,32.27277618,-106.80095964
Ravena-coeymans-selkirk High School,RAVENA,NY,675.0,42.48841113,-73.85317017
NATIONAL GUARD ARMORY,ADA,OK,0.0,34.79791509,-96.78840743
Fiddler's Hall,BELCOURT,ND,120.0,48.80524383,-99.78741924
Moose Lodge,Hennepin,OK,50.0,34.47577401,-97.41661576
Pinon Elementary School,PETACA,NM,100.0,36.51084468000001,-106.68850242
Department Of Aging Chadbourn Senior Center,CHADBOURN,NC,0.0,34.33435285,-78.84541155
CADOTT ELEMENTARY SCHOOL,CADOTT,WI,370.0,44.95909777000001,-91.16407479
EASTERLING VET CLINIC,Centerville,TX,50.0,31.27349015,-95.86509099
Wadsworth Community Center,WADSWORTH,TX,0.0,28.83114964,-95.93893254000001
SHASTA UNION HIGH SCHOOL DISTRICT,REDDING,CA,0.0,40.59409795,-122.47382005
NASHVILLE FIRE STATION103,NASHVILLE,OH,0.0,40.59602118,-82.11317664
Winnie Stowell,WINNIE,TX,300.0,29.79061495,-94.35257628000001
North Arlington Recreation Center,OAKLAND,NJ,0.0,41.02888518,-74.23727664
Valley View Middle School,THERMAL,CA,0.0,33.08891057,-115.95301995
Canyon Springs High School,MORENO VALLEY,CA,780.0,33.97188196,-117.25893618
Vinyard Christian Retreat And Conferance Center,ENTERPRISE,AL,50.0,31.34137257,-85.84806543
SACRED HEART SCHOOL,RICH FOUNTAIN,MO,0.0,38.36080837,-91.92391335
Kingman Memorial Presbyterian Church,Adrian,OR,0.0,43.44369937,-117.20642196
JUDA PUBLIC SCHOOL,Arkdale,WI,1.0,44.07793198,-89.92034462
TROUT LAKE SCHOOLS,TROUT LAKE,WA,100.0,45.98373945,-121.52761365
Panola Community Center,PANOLA,AL,150.0,32.59037602,-88.20038105
SPIRIT LIFE ASSEMBLY OF GOD,HUNTINGBURG,IN,0.0,38.6404836,-86.43343801
CENTRAL SQUARE 1ST BAPTIST CHURCH,SANDY CREEK,NY,0.0,43.65483503,-76.12443
Preble Volunteer Firemans Park,DECATUR,IN,0.0,40.7623542,-84.93383731
NEW HOPE FIRST BAPTIST CHURCH,SUMNER,WA,1.0,47.20581918000001,-122.23579764
Owenby Seventh Day Advendist Church,IDER,AL,25.0,34.71923725,-85.64229543
MARNE ELEMENTARY,GRAND RAPIDS,MI,1.0,42.99899456,-85.63808727
K of C Hall,Mayfield,KY,390.0,36.72931956,-88.63966658
Pocahontas Community Center,POCAHONTAS,AR,100.0,36.32045038,-91.02433199
MCGUIRE ELEMENTARY   Challenger,Wrightstown,NJ,0.0,40.03226118000001,-74.62257564000001
North Marion High School,RACHEL,WV,100.0,39.52589763,-80.29416492
Holmes Elementary,TONAWANDA,NY,380.0,42.99680205,-78.87940817
Community Center,MOREHOUSE,MO,50.0,36.7907613,-89.67005649000001
Warm Springs Middle School,BERKELEY SPRINGS,WV,614.0,39.55601349,-78.21791647
SS. CYRIL AND METHODIUS PARISH,GREENWOOD,WI,170.0,44.7767492,-90.64302834
FIRST BAPTIST CHURCH OF CORINTH,THE COLONY,TX,239.0,33.07301409,-96.90920393
CHRIST THE KING LUTHERAN CHURCH,Newcastle,WY,0.0,43.75511763,-104.48017302
Northwest Area School Dist-Northwest Area Primary Sch,HUNTINGTON MILLS,PA,100.0,41.19030905,-76.19282319
The Church @ Clayton Crossings,CLAYTON,NC,889.0,35.61200489,-78.47000772
Grafton Elementary School,CROPSEYVILLE,NY,210.0,42.75858802,-73.4784304
FIRST BAPTIST CHURCH,Schenectady,NY,1.0,42.80407218,-73.92928764
Laurelville Elementary,LAURELVILLE,OH,338.0,39.58784844,-82.95759028
Baboquivari High School,SELLS,AZ,150.0,32.08233112,-112.07175934000001
Wilmot School,WILMOT,AR,100.0,33.05281566,-91.58349111
HEMLOCK FRIENDS CHURCH,HEMLOCK,IN,168.0,40.49457042,-86.11750193
Leonard Public School,LEONARD,OK,475.0,36.12862556,-95.94426956999999
Checotah Community Center,Checotah,OK,0.0,35.44517652,-95.54822182
PAW PAW SCHOOLS,PAW PAW,IL,350.0,41.6947328,-88.99572998
Brookfield High School,BROOKFIELD,CT,100.0,41.48228923,-72.10131783
Windsor Community Center,WINDSOR,CA,0.0,38.50296802,-122.75056959
West Deptford Middle School,WESTVILLE,NJ,316.0,39.86801118,-75.12756564
Parkview High School,SPRINGFIELD,MO,0.0,37.16684493,-93.32501625
Boyd County MS/HS,SPENCER,NE,750.0,42.91511955,-98.83245133000001
Santa Monica College,SANTA MONICA,CA,1791.0,34.01143134,-118.46888181
Pratt Fire Department,PRATT,WV,20.0,38.20714218,-81.38735364
SOUTHERN WELLS COMMUNITY SCHOOLS,PONETO,IN,1429.0,40.63660476,-85.26898029
Stubbs Park Gymnasium,Dublin,GA,200.0,32.49072211,-82.92988157
BEACON HEIGHTS CHURCH OF CHRIST,FORT WAYNE,IN,85.0,41.09835004,-85.11688094
Powell Twp Elementary School,BIG BAY,MI,250.0,46.81390518,-87.72574764000001
Hudson Falls Primary School,HUDSON FALLS,NY,30.0,43.09215492,-73.50123842
Max Public School,MAX,ND,0.0,47.8147292,-101.24118383
Milligan College Fieldhouse,MILLIGAN COLLEGE,TN,200.0,36.29239746,-82.12659835999999
California Conservation Corps,TALMAGE,CA,0.0,39.13284618,-123.16395864
St.johns Church Of Buckskin,ELBERFELD,IN,150.0,38.2089569,-87.39670969
First Presbyterian Church,WARRENSBURG,MO,74.0,38.78728492,-93.73150507
Friend School Of Chickasha,CHICKASHA,OK,1700.0,34.9957964,-97.97440136
Keller Elementary School,KELLER,WA,100.0,48.05564998,-118.6201496
Rio Bravo Community Center,LAREDO,TX,100.0,27.37603575,-99.45443872000001
Little Falls Community Center INACTIVE,LITTLE FALLS,NJ,100.0,40.87980018,-74.22842064
Springfield Fire Department,AUGUSTA,WV,100.0,39.30969872,-78.58568012
Melbourne Gym,MERMENTAU,LA,500.0,30.18784518,-92.58277764
BEECH GROVE CHRISTIAN CHURCH,Beech Grove,KY,0.0,37.53178449,-87.26973818
Lingleville Independent School District,LINGLEVILLE,TX,210.0,32.24125866,-98.21624846
Central Middle School,BURLINGTON,IL,3650.0,42.05211318000001,-88.54829364
WESTFIELD ELEMENTARY,AMERICAN FORK,UT,999.0,40.41427396,-111.81889013
Iglesia De Dois Camino Deluz,PARIS,TX,75.0,33.56068114,-95.55406498
Umpqua Community College,ROSEBURG,OR,2750.0,43.23352082,-123.40150101
TRINITY GLEN,BANTAM,CT,500.0,41.72220778,-73.26347457
Hawthorne Elementary School,MEXICO,MO,0.0,39.18893761,-91.87778654
Baum Senior Center,MANTEO,NC,133.0,35.89852306,-75.66960766
Gantt Baptist Church,ANDALUSIA,AL,100.0,31.43363336,-86.41499563
East Sparta Christian Church,EAST SPARTA,OH,1.0,40.68723467,-81.38662499
FIRST CHRISTIAN CHURCH,HEMATITE,MO,86.0,38.26247846,-90.53832145000001
Cleveland National Guard Armory,CLEVELAND,MS,150.0,33.75405459,-90.80419489
WEST KINNEY HIGH SCHOOL,NEWARK,NJ,400.0,40.73519718,-74.18493264
Neelyville Nutrition Center,Neelyville,MO,0.0,36.56799422,-90.47434832
Denison University-rec Center-fieldhouse,GRANVILLE,OH,200.0,40.07806762000001,-82.5306091
A And M Umc,SAN ANTONIO,TX,1.0,29.54029078,-98.42126085
Warming Center--Philipstown Community Center,GARRISON,NY,382.0,41.36992149,-73.92081932
Bristol Pentecostal Holiness Church,Bristol,FL,50.0,30.27994851,-84.99112621
Town Of Jay Community Center,AU SABLE FRKS,NY,200.0,44.46523863,-73.78986398
Lancaster Wesleyan Church,WARREN,IN,0.0,40.68720647,-85.44435573
WILLIAM DAVIES MIDDLE SCHOOL,MAYS LANDING,NJ,1100.0,39.45602718,-74.72705664
FOUNTAIN CITY WESLEYAN CHURCH,RICHMOND,IN,1.0,39.83612952,-84.8907564
Saint Patrick's Catholic Church,WHITE HAVEN,PA,100.0,41.11135215,-75.74997306
Big Sky Fire Station #2,BIG SKY,MT,0.0,45.26993718,-111.29972664
Adrian Camp and Conference Center,ADRIAN,GA,1000.0,32.57605713,-82.58935484
West Gadsden High School,GREENSBORO,FL,275.0,30.56933718,-84.74456064
Thedford High School,THEDFORD,NE,200.0,41.92650551,-100.55709056
USD 404 Riverton,RIVERTON,KS,400.0,37.07745229,-94.71728679
THOMAS REEVES ELEMENTARY SCHOOL,GULFPORT,MS,0.0,30.38829843,-89.09766787
Siebert Elementary,MIDLAND,MI,0.0,43.69953567,-84.22613164
Calloway County Fire Station #1,Murray,KY,0.0,36.61872928,-88.29068819
Western Wayne School District-Robert D. Wilson Elemen.,WAYMART,PA,300.0,41.39234378,-75.35231898
Binghamton University Suny,BINGHAMTON,NY,3000.0,42.10222518,-75.91179864
Arcadia Catholic School Upper Unit,ARCADIA,WI,0.0,44.24910894,-91.49813138
OAK RIDGE ASSISTED SPECIAL NEEDS,Mayo,FL,60.0,29.96191761,-83.186734
Springfield Township Elementary School,Jobstown,NJ,0.0,39.87091296,-74.67201919
First Baptist Church Of Belvedere,NORTH AUGUSTA,SC,72.0,33.44343073,-81.86780441
HOLIDAY INN,JASPER,IN,0.0,38.41601483,-86.94963568
EAST ISLIP MIDDLE SCHOOL,ISLIP TERRACE,NY,1012.0,40.75709337,-73.17772075
Kennedy Elementary,GRAFTON,WI,200.0,43.31494094,-88.03475939
University City High School,SAN DIEGO,CA,1050.0,32.856663,-117.21006717
UTICA ELEMENTARY SCHOOL,Rumsey,KY,0.0,37.49951136,-87.27706833
Los Angeles Valley College North Gym 2 of 3,VAN NUYS,CA,396.0,34.17807547,-118.43151386
Hardin County Community Building,KENTON,OH,414.0,40.64158413,-83.61489445000001
DRUMMOND HIGH SCHOOL LIBRARY,DRUMMOND,MT,0.0,46.60945152,-113.46072038
Nordonia Middle School,MACEDONIA,OH,100.0,41.31520948,-81.53715039
Nordonia High School,MACEDONIA,OH,100.0,41.30188222,-81.50913659
Rushwood Elementry,NORTHFIELD,OH,100.0,41.32494321,-81.5571266
Brantley County Middle School,NAHUNTA,GA,1194.0,31.17011449,-81.96723929000001
CHARLES WRIGHT ELEMENTARY SCHOOL,WEST HARTFORD,CT,887.0,41.76004518,-72.74304264
West Wortham Elementary School,GULFPORT,MS,0.0,30.38829843,-89.09766787
ZION LUTHERAN CHURCH,LAKE BRONSON,MN,0.0,48.84551164,-96.56301701
Bragraw Avenue School,NEWARK,NJ,50.0,40.73519718,-74.18493264
